auction_id,uasg_id,auction_number
9258690000032008,925869,0000032008
0700080000032009,070008,0000032009
1502480000032009,150248,0000032009
1532320000032009,153232,0000032009
1532800000032009,153280,0000032009
1600050000032009,160005,0000032009
1601180000032009,160118,0000032009
1700890000032009,170089,0000032009
1701020000032009,170102,0000032009
1701030000032009,170103,0000032009
1701190000032009,170119,0000032009
1702100000032009,170210,0000032009
1702570000032009,170257,0000032009
1702630000032009,170263,0000032009
1703450000032009,170345,0000032009
1703460000032009,170346,0000032009
1930330000032009,193033,0000032009
2000480000032009,200048,0000032009
2500370000032009,250037,0000032009
3230240000032009,323024,0000032009
3430280000032009,343028,0000032009
3730670000032009,373067,0000032009
3730730000032009,373073,0000032009
4430350000032009,443035,0000032009
5101350000032009,510135,0000032009
5101810000032009,510181,0000032009
5104210000032009,510421,0000032009
5109130000032009,510913,0000032009
5109170000032009,510917,0000032009
5109210000032009,510921,0000032009
5116740000032009,511674,0000032009
7843200000032009,784320,0000032009
9252820000032009,925282,0000032009
9254940000032009,925494,0000032009
9260120000032009,926012,0000032009
1154060000032010,115406,0000032010
1301260000032010,130126,0000032010
1530290000032010,153029,0000032010
1539910000032010,153991,0000032010
1582770000032010,158277,0000032010
1583200000032010,158320,0000032010
1583700000032010,158370,0000032010
1584320000032010,158432,0000032010
1584350000032010,158435,0000032010
1605310000032010,160531,0000032010
1680060000032010,168006,0000032010
1700190000032010,170019,0000032010
1700590000032010,170059,0000032010
1700800000032010,170080,0000032010
1701160000032010,170116,0000032010
1701190000032010,170119,0000032010
1701780000032010,170178,0000032010
1702480000032010,170248,0000032010
1703470000032010,170347,0000032010
1940630000032010,194063,0000032010
2000610000032010,200061,0000032010
2000900000032010,200090,0000032010
2001190000032010,200119,0000032010
2500160000032010,250016,0000032010
2530100000032010,253010,0000032010
2530230000032010,253023,0000032010
2550020000032010,255002,0000032010
2550170000032010,255017,0000032010
3230240000032010,323024,0000032010
3430280000032010,343028,0000032010
3730400000032010,373040,0000032010
3800420000032010,380042,0000032010
3800490000032010,380049,0000032010
3809470000032010,380947,0000032010
5101200000032010,510120,0000032010
5105990000032010,510599,0000032010
5108300000032010,510830,0000032010
5116400000032010,511640,0000032010
5330130000032010,533013,0000032010
7624000000032010,762400,0000032010
7843200000032010,784320,0000032010
0700180000032011,070018,0000032011
1300110000032011,130011,0000032011
1300210000032011,130021,0000032011
1300690000032011,130069,0000032011
1520040000032011,152004,0000032011
1530480000032011,153048,0000032011
1583380000032011,158338,0000032011
1601030000032011,160103,0000032011
1605310000032011,160531,0000032011
1680050000032011,168005,0000032011
1680060000032011,168006,0000032011
1700280000032011,170028,0000032011
1700410000032011,170041,0000032011
1700520000032011,170052,0000032011
1700720000032011,170072,0000032011
1701090000032011,170109,0000032011
1701780000032011,170178,0000032011
1701840000032011,170184,0000032011
1702570000032011,170257,0000032011
2001230000032011,200123,0000032011
2001340000032011,200134,0000032011
2002470000032011,200247,0000032011
2500150000032011,250015,0000032011
2550200000032011,255020,0000032011
2570270000032011,257027,0000032011
3230280000032011,323028,0000032011
3800380000032011,380038,0000032011
3809420000032011,380942,0000032011
5106860000032011,510686,0000032011
5107760000032011,510776,0000032011
5113640000032011,511364,0000032011
5116820000032011,511682,0000032011
9260910000032011,926091,0000032011
0900270000032012,090027,0000032012
0900390000032012,090039,0000032012
1200180000032012,120018,0000032012
1230010000032012,123001,0000032012
1501510000032012,150151,0000032012
1530290000032012,153029,0000032012
1582860000032012,158286,0000032012
1584240000032012,158424,0000032012
1602190000032012,160219,0000032012
1603600000032012,160360,0000032012
1700600000032012,170060,0000032012
1700720000032012,170072,0000032012
1701020000032012,170102,0000032012
1701200000032012,170120,0000032012
1701810000032012,170181,0000032012
1701850000032012,170185,0000032012
1703020000032012,170302,0000032012
1703450000032012,170345,0000032012
1931110000032012,193111,0000032012
1931140000032012,193114,0000032012
2001340000032012,200134,0000032012
2003900000032012,200390,0000032012
2500300000032012,250030,0000032012
2501100000032012,250110,0000032012
2530040000032012,253004,0000032012
2550020000032012,255002,0000032012
2550040000032012,255004,0000032012
2550110000032012,255011,0000032012
2550120000032012,255012,0000032012
2570220000032012,257022,0000032012
3800360000032012,380036,0000032012
3800390000032012,380039,0000032012
3800510000032012,380051,0000032012
3800540000032012,380054,0000032012
3809420000032012,380942,0000032012
5107760000032012,510776,0000032012
7838100000032012,783810,0000032012
9260120000032012,926012,0000032012
1200180000032013,120018,0000032013
1300140000032013,130014,0000032013
1300560000032013,130056,0000032013
1301280000032013,130128,0000032013
1531770000032013,153177,0000032013
1532540000032013,153254,0000032013
1581980000032013,158198,0000032013
1583000000032013,158300,0000032013
1583200000032013,158320,0000032013
1584430000032013,158443,0000032013
1600230000032013,160023,0000032013
1603490000032013,160349,0000032013
1701250000032013,170125,0000032013
1701780000032013,170178,0000032013
1701790000032013,170179,0000032013
1701860000032013,170186,0000032013
2000900000032013,200090,0000032013
2001080000032013,200108,0000032013
2002060000032013,200206,0000032013
2002470000032013,200247,0000032013
2003500000032013,200350,0000032013
2004060000032013,200406,0000032013
2500370000032013,250037,0000032013
3230020000032013,323002,0000032013
3230070000032013,323007,0000032013
3730480000032013,373048,0000032013
3800420000032013,380042,0000032013
3809500000032013,380950,0000032013
3892670000032013,389267,0000032013
3893430000032013,389343,0000032013
5100300000032013,510030,0000032013
5102090000032013,510209,0000032013
5106770000032013,510677,0000032013
5109090000032013,510909,0000032013
5118320000032013,511832,0000032013
5330130000032013,533013,0000032013
7853100000032013,785310,0000032013
7853400000032013,785340,0000032013
9253090000032013,925309,0000032013
9254510000032013,925451,0000032013
9260120000032013,926012,0000032013
9260150000032013,926015,0000032013
1136020000032014,113602,0000032014
1300110000032014,130011,0000032014
1300630000032014,130063,0000032014
1300740000032014,130074,0000032014
1300930000032014,130093,0000032014
1530710000032014,153071,0000032014
1532540000032014,153254,0000032014
1545790000032014,154579,0000032014
1584370000032014,158437,0000032014
1601630000032014,160163,0000032014
1603490000032014,160349,0000032014
1604470000032014,160447,0000032014
1604730000032014,160473,0000032014
1680070000032014,168007,0000032014
1701160000032014,170116,0000032014
1701590000032014,170159,0000032014
1701690000032014,170169,0000032014
1701700000032014,170170,0000032014
1701790000032014,170179,0000032014
1701980000032014,170198,0000032014
1703140000032014,170314,0000032014
1930100000032014,193010,0000032014
1940200000032014,194020,0000032014
1950120000032014,195012,0000032014
2000400000032014,200040,0000032014
2001080000032014,200108,0000032014
2001260000032014,200126,0000032014
2401140000032014,240114,0000032014
2500150000032014,250015,0000032014
2500170000032014,250017,0000032014
2500330000032014,250033,0000032014
2550060000032014,255006,0000032014
2570290000032014,257029,0000032014
3230020000032014,323002,0000032014
3430280000032014,343028,0000032014
3440010000032014,344001,0000032014
3730500000032014,373050,0000032014
3730550000032014,373055,0000032014
3800060000032014,380006,0000032014
3800390000032014,380039,0000032014
3809350000032014,380935,0000032014
3990080000032014,399008,0000032014
4032010000032014,403201,0000032014
5104800000032014,510480,0000032014
5106700000032014,510670,0000032014
7873100000032014,787310,0000032014
1101020000032015,110102,0000032015
1300560000032015,130056,0000032015
1300770000032015,130077,0000032015
1532540000032015,153254,0000032015
1583530000032015,158353,0000032015
1583860000032015,158386,0000032015
1584100000032015,158410,0000032015
1600410000032015,160041,0000032015
1600650000032015,160065,0000032015
1605260000032015,160526,0000032015
1605360000032015,160536,0000032015
1700400000032015,170040,0000032015
1701060000032015,170106,0000032015
1701100000032015,170110,0000032015
1701380000032015,170138,0000032015
1701690000032015,170169,0000032015
1931160000032015,193116,0000032015
1940040000032015,194004,0000032015
1940120000032015,194012,0000032015
2000660000032015,200066,0000032015
2000820000032015,200082,0000032015
2003460000032015,200346,0000032015
2003900000032015,200390,0000032015
2500270000032015,250027,0000032015
2500330000032015,250033,0000032015
2500370000032015,250037,0000032015
2550140000032015,255014,0000032015
2550200000032015,255020,0000032015
2570350000032015,257035,0000032015
2570380000032015,257038,0000032015
3230070000032015,323007,0000032015
3730530000032015,373053,0000032015
3800360000032015,380036,0000032015
4032010000032015,403201,0000032015
4251280000032015,425128,0000032015
9261960000032015,926196,0000032015
1100960000032016,110096,0000032016
1154060000032016,115406,0000032016
1300220000032016,130022,0000032016
1350250000032016,135025,0000032016
1581510000032016,158151,0000032016
1583820000032016,158382,0000032016
1600770000032016,160077,0000032016
1601450000032016,160145,0000032016
1700280000032016,170028,0000032016
1700410000032016,170041,0000032016
1700640000032016,170064,0000032016
1701210000032016,170121,0000032016
1701380000032016,170138,0000032016
1701900000032016,170190,0000032016
1702710000032016,170271,0000032016
1705330000032016,170533,0000032016
1940460000032016,194046,0000032016
1940610000032016,194061,0000032016
2000580000032016,200058,0000032016
2000710000032016,200071,0000032016
2000900000032016,200090,0000032016
2000990000032016,200099,0000032016
2002470000032016,200247,0000032016
2500150000032016,250015,0000032016
2500370000032016,250037,0000032016
2550020000032016,255002,0000032016
2550210000032016,255021,0000032016
2570290000032016,257029,0000032016
3230040000032016,323004,0000032016
3230080000032016,323008,0000032016
3440410000032016,344041,0000032016
3800070000032016,380007,0000032016
5102800000032016,510280,0000032016
7873100000032016,787310,0000032016
9250000000032016,925000,0000032016
9250070000032016,925007,0000032016
9265350000032016,926535,0000032016
9351000000032016,935100,0000032016
0900270000032017,090027,0000032017
1206360000032017,120636,0000032017
1300670000032017,130067,0000032017
1300800000032017,130080,0000032017
1354580000032017,135458,0000032017
1522530000032017,152253,0000032017
1583080000032017,158308,0000032017
1583540000032017,158354,0000032017
1584580000032017,158458,0000032017
1584590000032017,158459,0000032017
1601470000032017,160147,0000032017
1700410000032017,170041,0000032017
1701140000032017,170114,0000032017
1701810000032017,170181,0000032017
1702570000032017,170257,0000032017
1702630000032017,170263,0000032017
1930100000032017,193010,0000032017
1931140000032017,193114,0000032017
1940670000032017,194067,0000032017
2000230000032017,200023,0000032017
2000350000032017,200035,0000032017
2000780000032017,200078,0000032017
2000990000032017,200099,0000032017
2001260000032017,200126,0000032017
2010630000032017,201063,0000032017
2550020000032017,255002,0000032017
3809350000032017,380935,0000032017
4230340000032017,423034,0000032017
5101200000032017,510120,0000032017
9261670000032017,926167,0000032017
0700200000042008,070020,0000042008
0900030000042008,090003,0000042008
1300770000042008,130077,0000042008
1350360000042008,135036,0000042008
1530220000042008,153022,0000042008
1530570000042008,153057,0000042008
1600180000042008,160018,0000042008
1603070000042008,160307,0000042008
1603500000042008,160350,0000042008
1700160000042008,170016,0000042008
1700640000042008,170064,0000042008
1700660000042008,170066,0000042008
1700800000042008,170080,0000042008
1700890000042008,170089,0000042008
1701030000042008,170103,0000042008
1701360000042008,170136,0000042008
